,id,instrument,instrument_id,k,currency,currency_base,Cashflow,Cashflow_Type,Maturity_Amount,Face_value,curve,current_date,Cash_flow_Dates,holiday,Actual_Cash_flow_date,maturity_date,frequency,residual_maturity_expected,residual_maturity_Actual,lower_tenor,upper_tenor,lower_tenor_val,upper_tenor_val,lower_maturity,upper_maturity,split_curve,accounting_book,accounting_portfolio,mark_up_value,intbasis,key,c_date,m_date_E,m_date_A,lower_tenor_key,upper_tenor_key,lower_rates,upper_rates,Interpolated_rates,spread_rates,YTM,maturity_period_E,maturity_period_A,no_of_days_in_a_year,cashflow_mtm,variable,value,interpolated_curve_rates,spreads_all,env,all_mtm
993,CGS001,IN0020100015CGS,16807,4,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-02-2022,N,04-02-2022,04-08-2022,2,654,654,175yr,200yr,175yr,200yr,639,731,INRZeroCurve,1,1,0,1,IN0020100015CGS_4,2020-04-20,2022-02-03,2022-02-03,INRZeroCurve_175yr,INRZeroCurve_200yr,5.19,5.776,5.28554347826087,0.0,5.28554347826087,654,654,365,3647.372388889945,240,5.276141304347827,5.276141304347827,0.0,240,3647.9560740701327
994,CGS001,IN0020100015CGS,16807,4,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-02-2022,N,04-02-2022,04-08-2022,2,654,654,175yr,200yr,175yr,200yr,639,731,INRZeroCurve,1,1,0,1,IN0020100015CGS_4,2020-04-20,2022-02-03,2022-02-03,INRZeroCurve_175yr,INRZeroCurve_200yr,5.19,5.776,5.28554347826087,0.0,5.28554347826087,654,654,365,3647.372388889945,241,5.261141304347826,5.261141304347826,0.0,241,3648.8875725887597
995,CGS001,IN0020100015CGS,16807,4,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-02-2022,N,04-02-2022,04-08-2022,2,654,654,175yr,200yr,175yr,200yr,639,731,INRZeroCurve,1,1,0,1,IN0020100015CGS_4,2020-04-20,2022-02-03,2022-02-03,INRZeroCurve_175yr,INRZeroCurve_200yr,5.19,5.776,5.28554347826087,0.0,5.28554347826087,654,654,365,3647.372388889945,242,5.264021739130436,5.264021739130436,0.0,242,3648.7086691249115
996,CGS001,IN0020100015CGS,16807,4,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-02-2022,N,04-02-2022,04-08-2022,2,654,654,175yr,200yr,175yr,200yr,639,731,INRZeroCurve,1,1,0,1,IN0020100015CGS_4,2020-04-20,2022-02-03,2022-02-03,INRZeroCurve_175yr,INRZeroCurve_200yr,5.19,5.776,5.28554347826087,0.0,5.28554347826087,654,654,365,3647.372388889945,243,5.288532608695652,5.288532608695652,0.0,243,3647.186854721437
997,CGS001,IN0020100015CGS,16807,4,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-02-2022,N,04-02-2022,04-08-2022,2,654,654,175yr,200yr,175yr,200yr,639,731,INRZeroCurve,1,1,0,1,IN0020100015CGS_4,2020-04-20,2022-02-03,2022-02-03,INRZeroCurve_175yr,INRZeroCurve_200yr,5.19,5.776,5.28554347826087,0.0,5.28554347826087,654,654,365,3647.372388889945,244,5.279130434782609,5.279130434782609,0.0,244,3647.7704936388036
998,CGS001,IN0020100015CGS,16807,4,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-02-2022,N,04-02-2022,04-08-2022,2,654,654,175yr,200yr,175yr,200yr,639,731,INRZeroCurve,1,1,0,1,IN0020100015CGS_4,2020-04-20,2022-02-03,2022-02-03,INRZeroCurve_175yr,INRZeroCurve_200yr,5.19,5.776,5.28554347826087,0.0,5.28554347826087,654,654,365,3647.372388889945,245,5.294402173913044,5.294402173913044,0.0,245,3646.8225758665844
999,CGS001,IN0020100015CGS,16807,4,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-02-2022,N,04-02-2022,04-08-2022,2,654,654,175yr,200yr,175yr,200yr,639,731,INRZeroCurve,1,1,0,1,IN0020100015CGS_4,2020-04-20,2022-02-03,2022-02-03,INRZeroCurve_175yr,INRZeroCurve_200yr,5.19,5.776,5.28554347826087,0.0,5.28554347826087,654,654,365,3647.372388889945,246,5.288532608695652,5.288532608695652,0.0,246,3647.186854721437
1000,CGS001,IN0020100015CGS,16807,4,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-02-2022,N,04-02-2022,04-08-2022,2,654,654,175yr,200yr,175yr,200yr,639,731,INRZeroCurve,1,1,0,1,IN0020100015CGS_4,2020-04-20,2022-02-03,2022-02-03,INRZeroCurve_175yr,INRZeroCurve_200yr,5.19,5.776,5.28554347826087,0.0,5.28554347826087,654,654,365,3647.372388889945,247,5.251521739130435,5.251521739130435,0.0,247,3649.4851416987913
1001,CGS001,IN0020100015CGS,16807,4,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-02-2022,N,04-02-2022,04-08-2022,2,654,654,175yr,200yr,175yr,200yr,639,731,INRZeroCurve,1,1,0,1,IN0020100015CGS_4,2020-04-20,2022-02-03,2022-02-03,INRZeroCurve_175yr,INRZeroCurve_200yr,5.19,5.776,5.28554347826087,0.0,5.28554347826087,654,654,365,3647.372388889945,248,5.285271739130435,5.285271739130435,0.0,248,3647.3892563617424
1002,CGS001,IN0020100015CGS,16807,4,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-02-2022,N,04-02-2022,04-08-2022,2,654,654,175yr,200yr,175yr,200yr,639,731,INRZeroCurve,1,1,0,1,IN0020100015CGS_4,2020-04-20,2022-02-03,2022-02-03,INRZeroCurve_175yr,INRZeroCurve_200yr,5.19,5.776,5.28554347826087,0.0,5.28554347826087,654,654,365,3647.372388889945,249,5.288315217391305,5.288315217391305,0.0,249,3647.200347619669
1003,CGS001,IN0020100015CGS,16807,4,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-02-2022,N,04-02-2022,04-08-2022,2,654,654,175yr,200yr,175yr,200yr,639,731,INRZeroCurve,1,1,0,1,IN0020100015CGS_4,2020-04-20,2022-02-03,2022-02-03,INRZeroCurve_175yr,INRZeroCurve_200yr,5.19,5.776,5.28554347826087,0.0,5.28554347826087,654,654,365,3647.372388889945,250,5.28554347826087,5.28554347826087,0.0,250,3647.372388889945
1004,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,0,5.776,5.776,0.0,0,3517.792617217983
1005,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,1,5.720999999999999,5.720999999999999,0.0,1,3521.9806562429967
1006,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,2,5.787,5.787,0.0,2,3516.9558683135224
1007,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,3,5.808,5.808,0.0,3,3515.3592326680596
1008,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,4,5.755,5.755,0.0,4,3519.3908415947476
1009,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,5,5.748,5.748,0.0,5,3519.923814948782
1010,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,6,5.734999999999999,5.734999999999999,0.0,6,3520.913930392734
1011,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,7,5.835,5.835,0.0,7,3513.3079456319683
1012,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,8,5.809,5.809,0.0,8,3515.283228384347
1013,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,9,5.741,5.741,0.0,9,3520.4569043052275
1014,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,10,5.789,5.789,0.0,10,3516.803762880343
1015,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,11,5.802,5.802,0.0,11,3515.815307968235
1016,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,12,5.794,5.794,0.0,12,3516.423540656348
1017,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,13,5.775,5.775,0.0,13,3517.868699486552
1018,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,14,5.794999999999999,5.794999999999999,0.0,14,3516.34750330089
1019,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,15,5.796,5.796,0.0,15,3516.2714683083204
1020,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,16,5.7749999999999995,5.7749999999999995,0.0,16,3517.868699486552
1021,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,17,5.833,5.833,0.0,17,3513.459833820141
1022,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,18,5.938,5.938,0.0,18,3505.4984431986836
1023,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,19,5.768,5.768,0.0,19,3518.4013415864747
1024,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,20,5.769,5.769,0.0,20,3518.325242762249
1025,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,21,5.7749999999999995,5.7749999999999995,0.0,21,3517.868699486552
1026,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,22,5.785,5.785,0.0,22,3517.1079832013284
1027,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,23,5.742999999999999,5.742999999999999,0.0,23,3520.3045812216274
1028,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,24,5.768,5.768,0.0,24,3518.4013415864747
1029,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,25,5.7749999999999995,5.7749999999999995,0.0,25,3517.868699486552
1030,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,26,5.775,5.775,0.0,26,3517.868699486552
1031,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,27,5.7669999999999995,5.7669999999999995,0.0,27,3518.477442776178
1032,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,28,5.781,5.781,0.0,28,3517.4122413438777
1033,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,29,5.749,5.749,0.0,29,3519.8476687967845
1034,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,30,5.769,5.769,0.0,30,3518.325242762249
1035,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,31,5.7749999999999995,5.7749999999999995,0.0,31,3517.868699486552
1036,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,32,5.76,5.76,0.0,32,3519.0102173455143
1037,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,33,5.737,5.737,0.0,33,3520.7615788900125
1038,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,34,5.782,5.782,0.0,34,3517.336173262133
1039,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,35,5.749,5.749,0.0,35,3519.8476687967845
1040,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,36,5.805,5.805,0.0,36,3515.5872596894505
1041,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,37,5.8,5.8,0.0,37,3515.96735196503
1042,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,38,5.725,5.725,0.0,38,3521.6758300403762
1043,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,39,5.825,5.825,0.0,39,3514.067480950658
1044,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,40,5.781,5.781,0.0,40,3517.4122413438777
1045,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,41,5.786,5.786,0.0,41,3517.031924575549
1046,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,42,5.744,5.744,0.0,42,3520.2284232316915
1047,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,43,5.7620000000000005,5.7620000000000005,0.0,43,3518.8579842102054
1048,CGS001,IN0020100015CGS,16807,5,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2022,N,04-08-2022,04-08-2022,2,835,835,225yr,250yr,225yr,250yr,821,912,INRZeroCurve,1,1,0,1,IN0020100015CGS_5,2020-04-20,2022-08-03,2022-08-03,INRZeroCurve_225yr,INRZeroCurve_250yr,5.776,5.776,5.776,0.0,5.776,835,835,365,3517.792617217983,44,5.776,5.776,0.0,44,3517.792617217983
