date,curve,tenor,rate,rate_stressed
2019-01-07,INRZeroCurve,325yr,6.87,6.87
2019-01-04,INRZeroCurve,325yr,6.86,6.86
2019-01-03,INRZeroCurve,325yr,6.88,6.88
2019-01-02,INRZeroCurve,325yr,6.90,6.90
2019-01-01,INRZeroCurve,325yr,6.93,6.93
2018-12-31,INRZeroCurve,325yr,6.92,6.92
2018-12-28,INRZeroCurve,325yr,6.93,6.93
2018-12-27,INRZeroCurve,325yr,6.92,6.92
2018-12-26,INRZeroCurve,325yr,6.91,6.91
2018-12-24,INRZeroCurve,325yr,6.96,6.96
2018-12-21,INRZeroCurve,325yr,6.95,6.95
2018-12-20,INRZeroCurve,325yr,6.95,6.95
2018-12-19,INRZeroCurve,325yr,6.95,6.95
2019-12-31,INRZeroCurve,350yr,5.7760,5.7760
2019-12-30,INRZeroCurve,350yr,5.8310,5.8310
2019-12-27,INRZeroCurve,350yr,5.82,5.82
2019-12-26,INRZeroCurve,350yr,5.7880,5.7880
2019-12-24,INRZeroCurve,350yr,5.8090,5.8090
2019-12-23,INRZeroCurve,350yr,5.8370,5.8370
2019-12-20,INRZeroCurve,350yr,5.8780,5.8780
2019-12-19,INRZeroCurve,350yr,5.8190,5.8190
2019-12-18,INRZeroCurve,350yr,5.7860,5.7860
2019-12-17,INRZeroCurve,350yr,5.8210,5.8210
2019-12-16,INRZeroCurve,350yr,5.8080,5.8080
2019-12-13,INRZeroCurve,350yr,5.7820,5.7820
2019-12-12,INRZeroCurve,350yr,5.7640,5.7640
2019-12-11,INRZeroCurve,350yr,5.7650,5.7650
2019-12-10,INRZeroCurve,350yr,5.7460,5.7460
2019-12-09,INRZeroCurve,350yr,5.7260,5.7260
2019-12-06,INRZeroCurve,350yr,5.7270,5.7270
2019-12-05,INRZeroCurve,350yr,5.67,5.67
2019-12-04,INRZeroCurve,350yr,5.5080,5.5080
2019-12-03,INRZeroCurve,350yr,5.5160,5.5160
2019-12-02,INRZeroCurve,350yr,5.5230,5.5230
2019-11-29,INRZeroCurve,350yr,5.5240,5.5240
2019-11-28,INRZeroCurve,350yr,5.5150,5.5150
2019-11-27,INRZeroCurve,350yr,5.5480,5.5480
2019-11-26,INRZeroCurve,350yr,5.5560,5.5560
2019-11-25,INRZeroCurve,350yr,5.5570,5.5570
2019-11-22,INRZeroCurve,350yr,5.5580,5.5580
2019-11-21,INRZeroCurve,350yr,5.5670,5.5670
2019-11-20,INRZeroCurve,350yr,5.5620,5.5620
2019-11-19,INRZeroCurve,350yr,5.5890,5.5890
2019-11-18,INRZeroCurve,350yr,5.5960,5.5960
2019-11-15,INRZeroCurve,350yr,5.5970,5.5970
2019-11-14,INRZeroCurve,350yr,5.6130,5.6130
2019-11-13,INRZeroCurve,350yr,5.6520,5.6520
2019-11-11,INRZeroCurve,350yr,5.6460,5.6460
2019-11-08,INRZeroCurve,350yr,5.6730,5.6730
2019-11-07,INRZeroCurve,350yr,5.6440,5.6440
2019-11-06,INRZeroCurve,350yr,5.62,5.62
2019-11-05,INRZeroCurve,350yr,5.6710,5.6710
2019-11-04,INRZeroCurve,350yr,5.6220,5.6220
2019-11-01,INRZeroCurve,350yr,5.6170,5.6170
2019-10-31,INRZeroCurve,350yr,5.6070,5.6070
2019-10-30,INRZeroCurve,350yr,5.6390,5.6390
2019-10-29,INRZeroCurve,350yr,5.6530,5.6530
2019-10-28,INRZeroCurve,350yr,5.6530,5.6530
2019-10-25,INRZeroCurve,350yr,5.6530,5.6530
2019-10-24,INRZeroCurve,350yr,5.6480,5.6480
2019-10-23,INRZeroCurve,350yr,5.6670,5.6670
2019-10-22,INRZeroCurve,350yr,5.6680,5.6680
2019-10-18,INRZeroCurve,350yr,5.7020,5.7020
2019-10-17,INRZeroCurve,350yr,5.6780,5.6780
2019-10-16,INRZeroCurve,350yr,5.7090,5.7090
2019-10-15,INRZeroCurve,350yr,5.7160,5.7160
2019-10-14,INRZeroCurve,350yr,5.7530,5.7530
2019-10-11,INRZeroCurve,350yr,5.7310,5.7310
2019-10-10,INRZeroCurve,350yr,5.7320,5.7320
2019-10-09,INRZeroCurve,350yr,5.7570,5.7570
2019-10-07,INRZeroCurve,350yr,5.7820,5.7820
2019-10-04,INRZeroCurve,350yr,5.7430,5.7430
2019-10-03,INRZeroCurve,350yr,5.7910,5.7910
2019-10-01,INRZeroCurve,350yr,5.7930,5.7930
2019-09-30,INRZeroCurve,350yr,5.9060,5.9060
2019-09-27,INRZeroCurve,350yr,5.8660,5.8660
2019-09-26,INRZeroCurve,350yr,5.8320,5.8320
2019-09-25,INRZeroCurve,350yr,5.8560,5.8560
2019-09-24,INRZeroCurve,350yr,5.7560,5.7560
2019-09-23,INRZeroCurve,350yr,5.7280,5.7280
2019-09-20,INRZeroCurve,350yr,5.8060,5.8060
2019-09-19,INRZeroCurve,350yr,5.7430,5.7430
2019-09-18,INRZeroCurve,350yr,5.8310,5.8310
2019-09-17,INRZeroCurve,350yr,5.7730,5.7730
2019-09-16,INRZeroCurve,350yr,5.7740,5.7740
2019-09-13,INRZeroCurve,350yr,5.7530,5.7530
2019-09-12,INRZeroCurve,350yr,5.76,5.76
2019-09-11,INRZeroCurve,350yr,5.7610,5.7610
2019-09-09,INRZeroCurve,350yr,5.7790,5.7790
2019-09-06,INRZeroCurve,350yr,5.7760,5.7760
2019-09-05,INRZeroCurve,350yr,5.7940,5.7940
2019-09-04,INRZeroCurve,350yr,5.8120,5.8120
2019-09-03,INRZeroCurve,350yr,5.8360,5.8360
2019-08-30,INRZeroCurve,350yr,5.8410,5.8410
2019-08-29,INRZeroCurve,350yr,5.8450,5.8450
2019-08-28,INRZeroCurve,350yr,5.8090,5.8090
2019-08-27,INRZeroCurve,350yr,5.8060,5.8060
2019-08-26,INRZeroCurve,350yr,5.8990,5.8990
2019-08-23,INRZeroCurve,350yr,5.8950,5.8950
2019-08-22,INRZeroCurve,350yr,5.8790,5.8790
2019-08-21,INRZeroCurve,350yr,5.8570,5.8570
2019-08-20,INRZeroCurve,350yr,5.9050,5.9050
2019-08-19,INRZeroCurve,350yr,5.8950,5.8950
2019-08-16,INRZeroCurve,350yr,5.98,5.98
2019-08-14,INRZeroCurve,350yr,5.9350,5.9350
2019-08-13,INRZeroCurve,350yr,5.9080,5.9080
2019-08-09,INRZeroCurve,350yr,5.8940,5.8940
2019-08-08,INRZeroCurve,350yr,5.9280,5.9280
2019-08-07,INRZeroCurve,350yr,5.9940,5.9940
2019-08-06,INRZeroCurve,350yr,5.9960,5.9960
2019-08-05,INRZeroCurve,350yr,6.0110,6.0110
2019-08-02,INRZeroCurve,350yr,6.05,6.05
2019-08-01,INRZeroCurve,350yr,6.0190,6.0190
2019-07-31,INRZeroCurve,350yr,6.0420,6.0420
2019-07-30,INRZeroCurve,350yr,6.0420,6.0420
2019-07-29,INRZeroCurve,350yr,6.1010,6.1010
2019-07-26,INRZeroCurve,350yr,6.0850,6.0850
2019-07-25,INRZeroCurve,350yr,6.0940,6.0940
2019-07-24,INRZeroCurve,350yr,6.0750,6.0750
2019-07-23,INRZeroCurve,350yr,6.0690,6.0690
2019-07-22,INRZeroCurve,350yr,6.0570,6.0570
2019-07-19,INRZeroCurve,350yr,6.0690,6.0690
2019-07-18,INRZeroCurve,350yr,6.0980,6.0980
2019-07-17,INRZeroCurve,350yr,6.1140,6.1140
2019-07-16,INRZeroCurve,350yr,6.1570,6.1570
2019-07-15,INRZeroCurve,350yr,6.1790,6.1790
2019-07-12,INRZeroCurve,350yr,6.1890,6.1890
2019-07-11,INRZeroCurve,350yr,6.2040,6.2040
2019-07-10,INRZeroCurve,350yr,6.1570,6.1570
2019-07-09,INRZeroCurve,350yr,6.1310,6.1310
2019-07-08,INRZeroCurve,350yr,6.1670,6.1670
2019-07-05,INRZeroCurve,350yr,6.2320,6.2320
2019-07-04,INRZeroCurve,350yr,6.2470,6.2470
2019-07-03,INRZeroCurve,350yr,6.2550,6.2550
2019-07-02,INRZeroCurve,350yr,6.2830,6.2830
2019-07-01,INRZeroCurve,350yr,6.2980,6.2980
2019-06-28,INRZeroCurve,350yr,6.2870,6.2870
2019-06-27,INRZeroCurve,350yr,6.2880,6.2880
2019-06-26,INRZeroCurve,350yr,6.2420,6.2420
2019-06-25,INRZeroCurve,350yr,6.2160,6.2160
2019-06-24,INRZeroCurve,350yr,6.2180,6.2180
2019-06-21,INRZeroCurve,350yr,6.1880,6.1880
2019-06-20,INRZeroCurve,350yr,6.2490,6.2490
2019-06-19,INRZeroCurve,350yr,6.21,6.21
2019-06-18,INRZeroCurve,350yr,6.2380,6.2380
2019-06-17,INRZeroCurve,350yr,6.2190,6.2190
2019-06-14,INRZeroCurve,350yr,6.2820,6.2820
2019-06-13,INRZeroCurve,350yr,6.2960,6.2960
2019-06-12,INRZeroCurve,350yr,6.2970,6.2970
2019-06-11,INRZeroCurve,350yr,6.2920,6.2920
2019-06-10,INRZeroCurve,350yr,6.2730,6.2730
2019-06-07,INRZeroCurve,350yr,6.2760,6.2760
2019-06-06,INRZeroCurve,350yr,6.3430,6.3430
2019-06-04,INRZeroCurve,350yr,6.3570,6.3570
2019-06-03,INRZeroCurve,350yr,6.3970,6.3970
2019-05-31,INRZeroCurve,350yr,6.4520,6.4520
2019-05-30,INRZeroCurve,350yr,6.4910,6.4910
2019-05-29,INRZeroCurve,350yr,6.4650,6.4650
2019-05-28,INRZeroCurve,350yr,6.4920,6.4920
2019-05-27,INRZeroCurve,350yr,6.4990,6.4990
2019-05-24,INRZeroCurve,350yr,6.5080,6.5080
2019-05-23,INRZeroCurve,350yr,6.5280,6.5280
2019-05-22,INRZeroCurve,350yr,6.5350,6.5350
2019-05-21,INRZeroCurve,350yr,6.5420,6.5420
2019-05-20,INRZeroCurve,350yr,6.5940,6.5940
2019-05-17,INRZeroCurve,350yr,6.6020,6.6020
2019-05-16,INRZeroCurve,350yr,6.6090,6.6090
2019-05-15,INRZeroCurve,350yr,6.6220,6.6220
2019-05-14,INRZeroCurve,350yr,6.6290,6.6290
2019-05-13,INRZeroCurve,350yr,6.7180,6.7180
2019-05-10,INRZeroCurve,350yr,6.7130,6.7130
2019-05-09,INRZeroCurve,350yr,6.7130,6.7130
2019-05-08,INRZeroCurve,350yr,6.7130,6.7130
2019-05-07,INRZeroCurve,350yr,6.7140,6.7140
2019-05-06,INRZeroCurve,350yr,6.7550,6.7550
2019-05-03,INRZeroCurve,350yr,6.7090,6.7090
2019-05-02,INRZeroCurve,350yr,6.7220,6.7220
2019-04-30,INRZeroCurve,350yr,6.7660,6.7660
2019-04-26,INRZeroCurve,350yr,6.7620,6.7620
2019-04-25,INRZeroCurve,350yr,6.7310,6.7310
2019-04-24,INRZeroCurve,350yr,6.7620,6.7620
2019-04-23,INRZeroCurve,350yr,6.7560,6.7560
2019-04-22,INRZeroCurve,350yr,6.7260,6.7260
2019-04-18,INRZeroCurve,350yr,6.7090,6.7090
2019-04-16,INRZeroCurve,350yr,6.6980,6.6980
2019-04-15,INRZeroCurve,350yr,6.6990,6.6990
2019-04-12,INRZeroCurve,350yr,6.6640,6.6640
2019-04-11,INRZeroCurve,350yr,6.6460,6.6460
2019-04-10,INRZeroCurve,350yr,6.6590,6.6590
2019-04-09,INRZeroCurve,350yr,6.6110,6.6110
2019-04-08,INRZeroCurve,350yr,6.57,6.57
2019-04-05,INRZeroCurve,350yr,6.5720,6.5720
2019-04-04,INRZeroCurve,350yr,6.4830,6.4830
2019-04-03,INRZeroCurve,350yr,6.4840,6.4840
2019-04-02,INRZeroCurve,350yr,6.5150,6.5150
2019-04-01,INRZeroCurve,350yr,6.5520,6.5520
2019-03-28,INRZeroCurve,350yr,6.5760,6.5760
2019-03-27,INRZeroCurve,350yr,6.5540,6.5540
2019-03-26,INRZeroCurve,350yr,6.5660,6.5660
2019-03-25,INRZeroCurve,350yr,6.5960,6.5960
2019-03-22,INRZeroCurve,350yr,6.5980,6.5980
2019-03-20,INRZeroCurve,350yr,6.6110,6.6110
2019-03-19,INRZeroCurve,350yr,6.5820,6.5820
2019-03-18,INRZeroCurve,350yr,6.5540,6.5540
2019-03-15,INRZeroCurve,350yr,6.6140,6.6140
2019-03-14,INRZeroCurve,350yr,6.69,6.69
2019-03-13,INRZeroCurve,350yr,6.6210,6.6210
2019-03-12,INRZeroCurve,350yr,6.6220,6.6220
2019-03-11,INRZeroCurve,350yr,6.6630,6.6630
2019-03-08,INRZeroCurve,350yr,6.6870,6.6870
2019-03-07,INRZeroCurve,350yr,6.6990,6.6990
2019-03-06,INRZeroCurve,350yr,6.6480,6.6480
2019-03-05,INRZeroCurve,350yr,6.6770,6.6770
2019-03-01,INRZeroCurve,350yr,6.7310,6.7310
2019-02-28,INRZeroCurve,350yr,6.73,6.73
2019-02-27,INRZeroCurve,350yr,6.7510,6.7510
2019-02-26,INRZeroCurve,350yr,6.7140,6.7140
2019-02-25,INRZeroCurve,350yr,6.7050,6.7050
2019-02-22,INRZeroCurve,350yr,6.7190,6.7190
2019-02-21,INRZeroCurve,350yr,6.72,6.72
2019-02-20,INRZeroCurve,350yr,6.7360,6.7360
2019-02-19,INRZeroCurve,350yr,6.7250,6.7250
2019-02-18,INRZeroCurve,350yr,6.6860,6.6860
2019-02-15,INRZeroCurve,350yr,6.6830,6.6830
2019-02-14,INRZeroCurve,350yr,6.7830,6.7830
2019-02-12,INRZeroCurve,350yr,6.7940,6.7940
2019-02-11,INRZeroCurve,350yr,6.7810,6.7810
2019-02-08,INRZeroCurve,350yr,6.8180,6.8180
2019-02-07,INRZeroCurve,350yr,6.9650,6.9650
2019-02-06,INRZeroCurve,350yr,6.9990,6.9990
2019-02-05,INRZeroCurve,350yr,7.0290,7.0290
2019-02-04,INRZeroCurve,350yr,6.9880,6.9880
2019-02-01,INRZeroCurve,350yr,6.9350,6.9350
2019-01-31,INRZeroCurve,350yr,6.9640,6.9640
2019-01-30,INRZeroCurve,350yr,6.9640,6.9640
2019-01-29,INRZeroCurve,350yr,6.9880,6.9880
2019-01-28,INRZeroCurve,350yr,6.9990,6.9990
2019-01-25,INRZeroCurve,350yr,7.0250,7.0250
2019-01-24,INRZeroCurve,350yr,7.0260,7.0260
2019-01-23,INRZeroCurve,350yr,7.0180,7.0180
2019-01-22,INRZeroCurve,350yr,7.0280,7.0280
2019-01-21,INRZeroCurve,350yr,7.03,7.03
2019-01-18,INRZeroCurve,350yr,7.0190,7.0190
2019-01-17,INRZeroCurve,350yr,7.0240,7.0240
2019-01-16,INRZeroCurve,350yr,6.9930,6.9930
2019-01-15,INRZeroCurve,350yr,6.9670,6.9670
2019-01-14,INRZeroCurve,350yr,7,7
2019-01-11,INRZeroCurve,350yr,7.0030,7.0030
2019-01-10,INRZeroCurve,350yr,7.0270,7.0270
2019-01-09,INRZeroCurve,350yr,7.0050,7.0050
2019-01-08,INRZeroCurve,350yr,7.0610,7.0610
2019-01-07,INRZeroCurve,350yr,7.0440,7.0440
2019-01-04,INRZeroCurve,350yr,7.0340,7.0340
2019-01-03,INRZeroCurve,350yr,6.9890,6.9890
2019-01-02,INRZeroCurve,350yr,7.0360,7.0360
2019-01-01,INRZeroCurve,350yr,7.0140,7.0140
2018-12-31,INRZeroCurve,350yr,7.0470,7.0470
2018-12-28,INRZeroCurve,350yr,7.0350,7.0350
2018-12-27,INRZeroCurve,350yr,7.0320,7.0320
2018-12-26,INRZeroCurve,350yr,7.0650,7.0650
2018-12-24,INRZeroCurve,350yr,7.0170,7.0170
2018-12-21,INRZeroCurve,350yr,7.07,7.07
2018-12-20,INRZeroCurve,350yr,7.0530,7.0530
2018-12-19,INRZeroCurve,350yr,7.0530,7.0530
2019-12-31,INRZeroCurve,400yr,6.4660,6.4660
2019-12-30,INRZeroCurve,400yr,6.45,6.45
2019-12-27,INRZeroCurve,400yr,6.4290,6.4290
2019-12-26,INRZeroCurve,400yr,6.4270,6.4270
2019-12-24,INRZeroCurve,400yr,6.4110,6.4110
2019-12-23,INRZeroCurve,400yr,6.41,6.41
2019-12-20,INRZeroCurve,400yr,6.4240,6.4240
2019-12-19,INRZeroCurve,400yr,6.5030,6.5030
2019-12-18,INRZeroCurve,400yr,6.4980,6.4980
2019-12-17,INRZeroCurve,400yr,6.5290,6.5290
2019-12-16,INRZeroCurve,400yr,6.5870,6.5870
2019-12-13,INRZeroCurve,400yr,6.58,6.58
2019-12-12,INRZeroCurve,400yr,6.5480,6.5480
2019-12-11,INRZeroCurve,400yr,6.5590,6.5590
2019-12-10,INRZeroCurve,400yr,6.4990,6.4990
2019-12-09,INRZeroCurve,400yr,6.4390,6.4390
2019-12-06,INRZeroCurve,400yr,6.4450,6.4450
2019-12-05,INRZeroCurve,400yr,6.3810,6.3810
2019-12-04,INRZeroCurve,400yr,6.1620,6.1620
2019-12-03,INRZeroCurve,400yr,6.1790,6.1790
2019-12-02,INRZeroCurve,400yr,6.1990,6.1990
2019-11-29,INRZeroCurve,400yr,6.1860,6.1860
2019-11-28,INRZeroCurve,400yr,6.1770,6.1770
2019-11-27,INRZeroCurve,400yr,6.20,6.20
2019-11-26,INRZeroCurve,400yr,6.1920,6.1920
2019-11-25,INRZeroCurve,400yr,6.1740,6.1740
2019-11-22,INRZeroCurve,400yr,6.1860,6.1860
2019-11-21,INRZeroCurve,400yr,6.2010,6.2010
2019-11-20,INRZeroCurve,400yr,6.1590,6.1590
2019-11-19,INRZeroCurve,400yr,6.1860,6.1860
2019-11-18,INRZeroCurve,400yr,6.2080,6.2080
2019-11-15,INRZeroCurve,400yr,6.2170,6.2170
2019-11-14,INRZeroCurve,400yr,6.2240,6.2240
2019-11-13,INRZeroCurve,400yr,6.2280,6.2280
2019-11-11,INRZeroCurve,400yr,6.2660,6.2660
2019-11-08,INRZeroCurve,400yr,6.2620,6.2620
2019-11-07,INRZeroCurve,400yr,6.2320,6.2320
2019-11-06,INRZeroCurve,400yr,6.2220,6.2220
2019-11-05,INRZeroCurve,400yr,6.26,6.26
2019-11-04,INRZeroCurve,400yr,6.2360,6.2360
2019-11-01,INRZeroCurve,400yr,6.2240,6.2240
2019-10-31,INRZeroCurve,400yr,6.2180,6.2180
2019-10-30,INRZeroCurve,400yr,6.24,6.24
2019-10-29,INRZeroCurve,400yr,6.2650,6.2650
2019-10-28,INRZeroCurve,400yr,6.2650,6.2650
2019-10-25,INRZeroCurve,400yr,6.2650,6.2650
2019-10-24,INRZeroCurve,400yr,6.2550,6.2550
2019-10-23,INRZeroCurve,400yr,6.2770,6.2770
2019-10-22,INRZeroCurve,400yr,6.28,6.28
2019-10-18,INRZeroCurve,400yr,6.2910,6.2910
2019-10-17,INRZeroCurve,400yr,6.2330,6.2330
2019-10-16,INRZeroCurve,400yr,6.25,6.25
2019-10-15,INRZeroCurve,400yr,6.2530,6.2530
2019-10-14,INRZeroCurve,400yr,6.3120,6.3120
2019-10-11,INRZeroCurve,400yr,6.2610,6.2610
2019-10-10,INRZeroCurve,400yr,6.2350,6.2350
2019-10-09,INRZeroCurve,400yr,6.2540,6.2540
2019-10-07,INRZeroCurve,400yr,6.2640,6.2640
2019-10-04,INRZeroCurve,400yr,6.24,6.24
2019-10-03,INRZeroCurve,400yr,6.2980,6.2980
2019-10-01,INRZeroCurve,400yr,6.3670,6.3670
2019-09-30,INRZeroCurve,400yr,6.4120,6.4120
2019-09-27,INRZeroCurve,400yr,6.3980,6.3980
2019-09-26,INRZeroCurve,400yr,6.42,6.42
2019-09-25,INRZeroCurve,400yr,6.4280,6.4280
2019-09-24,INRZeroCurve,400yr,6.3950,6.3950
2019-09-23,INRZeroCurve,400yr,6.45,6.45
2019-09-20,INRZeroCurve,400yr,6.3010,6.3010
2019-09-19,INRZeroCurve,400yr,6.2890,6.2890
2019-09-18,INRZeroCurve,400yr,6.3670,6.3670
2019-09-17,INRZeroCurve,400yr,6.36,6.36
2019-09-16,INRZeroCurve,400yr,6.2720,6.2720
2019-09-13,INRZeroCurve,400yr,6.2690,6.2690
2019-09-12,INRZeroCurve,400yr,6.2830,6.2830
2019-09-11,INRZeroCurve,400yr,6.1860,6.1860
2019-09-09,INRZeroCurve,400yr,6.2260,6.2260
2019-09-06,INRZeroCurve,400yr,6.2070,6.2070
2019-09-05,INRZeroCurve,400yr,6.19,6.19
2019-09-04,INRZeroCurve,400yr,6.1870,6.1870
2019-09-03,INRZeroCurve,400yr,6.25,6.25
2019-08-30,INRZeroCurve,400yr,6.2380,6.2380
2019-08-29,INRZeroCurve,400yr,6.2560,6.2560
2019-08-28,INRZeroCurve,400yr,6.2340,6.2340
2019-08-27,INRZeroCurve,400yr,6.1940,6.1940
2019-08-26,INRZeroCurve,400yr,6.2740,6.2740
2019-08-23,INRZeroCurve,400yr,6.2710,6.2710
2019-08-22,INRZeroCurve,400yr,6.2860,6.2860
2019-08-21,INRZeroCurve,400yr,6.2920,6.2920
2019-08-20,INRZeroCurve,400yr,6.3420,6.3420
2019-08-19,INRZeroCurve,400yr,6.3240,6.3240
2019-08-16,INRZeroCurve,400yr,6.4050,6.4050
2019-08-14,INRZeroCurve,400yr,6.2820,6.2820
2019-08-13,INRZeroCurve,400yr,6.2310,6.2310
2019-08-09,INRZeroCurve,400yr,6.1420,6.1420
2019-08-08,INRZeroCurve,400yr,6.1450,6.1450
2019-08-07,INRZeroCurve,400yr,6.2190,6.2190
2019-08-06,INRZeroCurve,400yr,6.2830,6.2830
2019-08-05,INRZeroCurve,400yr,6.2460,6.2460
2019-08-02,INRZeroCurve,400yr,6.3160,6.3160
2019-08-01,INRZeroCurve,400yr,6.2420,6.2420
2019-07-31,INRZeroCurve,400yr,6.2480,6.2480
2019-07-30,INRZeroCurve,400yr,6.2850,6.2850
2019-07-29,INRZeroCurve,400yr,6.3630,6.3630
2019-07-26,INRZeroCurve,400yr,6.3620,6.3620
2019-07-25,INRZeroCurve,400yr,6.3030,6.3030
2019-07-24,INRZeroCurve,400yr,6.3210,6.3210
2019-07-23,INRZeroCurve,400yr,6.3040,6.3040
2019-07-22,INRZeroCurve,400yr,6.2480,6.2480
2019-07-19,INRZeroCurve,400yr,6.2890,6.2890
2019-07-18,INRZeroCurve,400yr,6.2870,6.2870
2019-07-17,INRZeroCurve,400yr,6.2910,6.2910
2019-07-16,INRZeroCurve,400yr,6.3270,6.3270
2019-07-15,INRZeroCurve,400yr,6.3630,6.3630
2019-07-12,INRZeroCurve,400yr,6.3830,6.3830
2019-07-11,INRZeroCurve,400yr,6.4020,6.4020
2019-07-10,INRZeroCurve,400yr,6.4260,6.4260
2019-07-09,INRZeroCurve,400yr,6.4150,6.4150
2019-07-08,INRZeroCurve,400yr,6.4960,6.4960
2019-07-05,INRZeroCurve,400yr,6.5630,6.5630
2019-07-04,INRZeroCurve,400yr,6.5990,6.5990
2019-07-03,INRZeroCurve,400yr,6.6260,6.6260
2019-07-02,INRZeroCurve,400yr,6.6630,6.6630
2019-07-01,INRZeroCurve,400yr,6.6480,6.6480
2019-06-28,INRZeroCurve,400yr,6.6590,6.6590
2019-06-27,INRZeroCurve,400yr,6.68,6.68
2019-06-26,INRZeroCurve,400yr,6.6270,6.6270
2019-06-25,INRZeroCurve,400yr,6.5890,6.5890
2019-06-24,INRZeroCurve,400yr,6.5740,6.5740
2019-06-21,INRZeroCurve,400yr,6.52,6.52
2019-06-20,INRZeroCurve,400yr,6.5650,6.5650
2019-06-19,INRZeroCurve,400yr,6.5620,6.5620
2019-06-18,INRZeroCurve,400yr,6.6160,6.6160
2019-06-17,INRZeroCurve,400yr,6.5960,6.5960
2019-06-14,INRZeroCurve,400yr,6.6710,6.6710
2019-06-13,INRZeroCurve,400yr,6.68,6.68
2019-06-12,INRZeroCurve,400yr,6.7130,6.7130
2019-06-11,INRZeroCurve,400yr,6.7370,6.7370
2019-06-10,INRZeroCurve,400yr,6.67,6.67
2019-06-07,INRZeroCurve,400yr,6.6570,6.6570
2019-06-06,INRZeroCurve,400yr,6.7630,6.7630
2019-06-04,INRZeroCurve,400yr,6.7230,6.7230
2019-06-03,INRZeroCurve,400yr,6.7380,6.7380
2019-05-31,INRZeroCurve,400yr,6.7980,6.7980
2019-05-30,INRZeroCurve,400yr,6.7860,6.7860
2019-05-29,INRZeroCurve,400yr,6.8040,6.8040
2019-05-28,INRZeroCurve,400yr,6.8020,6.8020
2019-05-27,INRZeroCurve,400yr,6.8260,6.8260
2019-05-24,INRZeroCurve,400yr,6.8470,6.8470
2019-05-23,INRZeroCurve,400yr,6.8710,6.8710
2019-05-22,INRZeroCurve,400yr,6.8860,6.8860
2019-05-21,INRZeroCurve,400yr,6.8840,6.8840
2019-05-20,INRZeroCurve,400yr,6.9720,6.9720
2019-05-17,INRZeroCurve,400yr,6.9640,6.9640
2019-05-16,INRZeroCurve,400yr,7.0120,7.0120
2019-05-15,INRZeroCurve,400yr,7.0180,7.0180
2019-05-14,INRZeroCurve,400yr,7.0270,7.0270
2019-05-13,INRZeroCurve,400yr,7.11,7.11
2019-05-10,INRZeroCurve,400yr,7.1020,7.1020
2019-05-09,INRZeroCurve,400yr,7.0930,7.0930
2019-05-08,INRZeroCurve,400yr,7.1370,7.1370
2019-05-07,INRZeroCurve,400yr,7.1610,7.1610
2019-05-06,INRZeroCurve,400yr,7.17,7.17
2019-05-03,INRZeroCurve,400yr,7.1530,7.1530
2019-05-02,INRZeroCurve,400yr,7.1620,7.1620
2019-04-30,INRZeroCurve,400yr,7.1770,7.1770
2019-04-26,INRZeroCurve,400yr,7.24,7.24
2019-04-25,INRZeroCurve,400yr,7.2130,7.2130
2019-04-24,INRZeroCurve,400yr,7.2810,7.2810
2019-04-23,INRZeroCurve,400yr,7.22,7.22
2019-04-22,INRZeroCurve,400yr,7.1350,7.1350
2019-04-18,INRZeroCurve,400yr,7.1240,7.1240
2019-04-16,INRZeroCurve,400yr,7.1180,7.1180
2019-04-15,INRZeroCurve,400yr,7.1220,7.1220
2019-04-12,INRZeroCurve,400yr,7.0590,7.0590
2019-04-11,INRZeroCurve,400yr,7.0440,7.0440
2019-04-10,INRZeroCurve,400yr,7.0420,7.0420
2019-04-09,INRZeroCurve,400yr,7.0440,7.0440
2019-04-08,INRZeroCurve,400yr,6.95,6.95
2019-04-05,INRZeroCurve,400yr,6.8960,6.8960
2019-04-04,INRZeroCurve,400yr,6.8160,6.8160
2019-04-03,INRZeroCurve,400yr,6.78,6.78
2019-04-02,INRZeroCurve,400yr,6.8480,6.8480
2019-04-01,INRZeroCurve,400yr,6.8430,6.8430
2019-03-28,INRZeroCurve,400yr,6.8430,6.8430
2019-03-27,INRZeroCurve,400yr,6.8660,6.8660
2019-03-26,INRZeroCurve,400yr,6.8410,6.8410
2019-03-25,INRZeroCurve,400yr,6.8580,6.8580
2019-03-22,INRZeroCurve,400yr,6.8870,6.8870
2019-03-20,INRZeroCurve,400yr,6.8960,6.8960
2019-03-19,INRZeroCurve,400yr,6.8740,6.8740
2019-03-18,INRZeroCurve,400yr,6.8740,6.8740
2019-03-15,INRZeroCurve,400yr,6.90,6.90
2019-03-14,INRZeroCurve,400yr,6.9770,6.9770
2019-03-13,INRZeroCurve,400yr,6.9460,6.9460
2019-03-12,INRZeroCurve,400yr,6.94,6.94
2019-03-11,INRZeroCurve,400yr,6.94,6.94
2019-03-08,INRZeroCurve,400yr,6.9720,6.9720
2019-03-07,INRZeroCurve,400yr,6.9640,6.9640
2019-03-06,INRZeroCurve,400yr,6.9610,6.9610
2019-03-05,INRZeroCurve,400yr,6.9640,6.9640
2019-03-01,INRZeroCurve,400yr,6.9980,6.9980
2019-02-28,INRZeroCurve,400yr,7.1030,7.1030
2019-02-27,INRZeroCurve,400yr,7.0020,7.0020
2019-02-26,INRZeroCurve,400yr,7.0050,7.0050
2019-02-25,INRZeroCurve,400yr,7.0130,7.0130
