date,curve,tenor,rate,rate_stressed
09-01-2019,INRZeroCurve,100yr,6.87,6.87
08-01-2019,INRZeroCurve,100yr,6.85,6.85
07-01-2019,INRZeroCurve,100yr,6.87,6.87
04-01-2019,INRZeroCurve,100yr,6.86,6.86
03-01-2019,INRZeroCurve,100yr,6.88,6.88
02-01-2019,INRZeroCurve,100yr,6.9,6.9
01-01-2019,INRZeroCurve,100yr,6.93,6.93
31-12-2018,INRZeroCurve,100yr,6.92,6.92
28-12-2018,INRZeroCurve,100yr,6.93,6.93
27-12-2018,INRZeroCurve,100yr,6.92,6.92
26-12-2018,INRZeroCurve,100yr,6.91,6.91
24-12-2018,INRZeroCurve,100yr,6.96,6.96
21-12-2018,INRZeroCurve,100yr,6.95,6.95
20-12-2018,INRZeroCurve,100yr,6.95,6.95
19-12-2018,INRZeroCurve,100yr,6.95,6.95
18-12-2018,INRZeroCurve,100yr,6.86 ,6.86 
15-12-2018,INRZeroCurve,100yr,6.68 ,6.68 
14-12-2018,INRZeroCurve,100yr,6.75 ,6.75 
12-12-2018,INRZeroCurve,100yr,6.65 ,6.65 
11-12-2018,INRZeroCurve,100yr,6.65 ,6.65 
08-12-2018,INRZeroCurve,100yr,6.61 ,6.61 
07-12-2018,INRZeroCurve,100yr,6.77 ,6.77 
06-12-2018,INRZeroCurve,100yr,6.73 ,6.73 
05-12-2018,INRZeroCurve,100yr,6.70 ,6.70 
04-12-2018,INRZeroCurve,100yr,6.89 ,6.89 
31-12-2019,INRZeroCurve,125yr,5.19,6.89 
30-12-2019,INRZeroCurve,125yr,5.22,5.22
27-12-2019,INRZeroCurve,125yr,5.26,5.26
26-12-2019,INRZeroCurve,125yr,5.25,5.25
24-12-2019,INRZeroCurve,125yr,5.29,5.29
23-12-2019,INRZeroCurve,125yr,5.26,5.26
20-12-2019,INRZeroCurve,125yr,5.32,5.32
19-12-2019,INRZeroCurve,125yr,5.31,5.31
18-12-2019,INRZeroCurve,125yr,5.3,5.3
17-12-2019,INRZeroCurve,125yr,5.26,5.26
16-12-2019,INRZeroCurve,125yr,5.24,5.24
13-12-2019,INRZeroCurve,125yr,5.25,5.25
12-12-2019,INRZeroCurve,125yr,5.23,5.23
11-12-2019,INRZeroCurve,125yr,5.2,5.2
10-12-2019,INRZeroCurve,125yr,5.18,5.18
09-12-2019,INRZeroCurve,125yr,5.12,5.12
06-12-2019,INRZeroCurve,125yr,5.24,5.24
05-12-2019,INRZeroCurve,125yr,5.14,5.14
04-12-2019,INRZeroCurve,125yr,5.08,5.08
03-12-2019,INRZeroCurve,125yr,5.12,5.12
02-12-2019,INRZeroCurve,125yr,5.09,5.09
29-11-2019,INRZeroCurve,125yr,5.11,5.11
28-11-2019,INRZeroCurve,125yr,5.11,5.11
27-11-2019,INRZeroCurve,125yr,5.14,5.14
26-11-2019,INRZeroCurve,125yr,5.15,5.15
25-11-2019,INRZeroCurve,125yr,5.15,5.15
22-11-2019,INRZeroCurve,125yr,5.14,5.14
21-11-2019,INRZeroCurve,125yr,5.14,5.14
20-11-2019,INRZeroCurve,125yr,5.16,5.16
19-11-2019,INRZeroCurve,125yr,5.15,5.15
18-11-2019,INRZeroCurve,125yr,5.15,5.15
15-11-2019,INRZeroCurve,125yr,5.17,5.17
14-11-2019,INRZeroCurve,125yr,5.16,5.16
13-11-2019,INRZeroCurve,125yr,5.21,5.21
11-11-2019,INRZeroCurve,125yr,5.2,5.2
08-11-2019,INRZeroCurve,125yr,5.21,5.21
07-11-2019,INRZeroCurve,125yr,5.17,5.17
06-11-2019,INRZeroCurve,125yr,5.22,5.22
05-11-2019,INRZeroCurve,125yr,5.24,5.24
04-11-2019,INRZeroCurve,125yr,5.23,5.23
01-11-2019,INRZeroCurve,125yr,5.25,5.25
31-10-2019,INRZeroCurve,125yr,5.25,5.25
30-10-2019,INRZeroCurve,125yr,5.28,5.28
29-10-2019,INRZeroCurve,125yr,5.28,5.28
28-10-2019,INRZeroCurve,125yr,5.28,5.28
25-10-2019,INRZeroCurve,125yr,5.28,5.28
24-10-2019,INRZeroCurve,125yr,5.27,5.27
23-10-2019,INRZeroCurve,125yr,5.3,5.3
22-10-2019,INRZeroCurve,125yr,5.28,5.28
18-10-2019,INRZeroCurve,125yr,5.27,5.27
17-10-2019,INRZeroCurve,125yr,5.32,5.32
16-10-2019,INRZeroCurve,125yr,5.33,5.33
15-10-2019,INRZeroCurve,125yr,5.32,5.32
14-10-2019,INRZeroCurve,125yr,5.34,5.34
11-10-2019,INRZeroCurve,125yr,5.38,5.38
10-10-2019,INRZeroCurve,125yr,5.38,5.38
09-10-2019,INRZeroCurve,125yr,5.39,5.39
07-10-2019,INRZeroCurve,125yr,5.36,5.36
04-10-2019,INRZeroCurve,125yr,5.4,5.4
03-10-2019,INRZeroCurve,125yr,5.43,5.43
01-10-2019,INRZeroCurve,125yr,5.49,5.49
30-09-2019,INRZeroCurve,125yr,5.5,5.5
27-09-2019,INRZeroCurve,125yr,5.56,5.56
26-09-2019,INRZeroCurve,125yr,5.55,5.55
25-09-2019,INRZeroCurve,125yr,5.59,5.59
24-09-2019,INRZeroCurve,125yr,5.53,5.53
23-09-2019,INRZeroCurve,125yr,5.59,5.59
20-09-2019,INRZeroCurve,125yr,5.55,5.55
19-09-2019,INRZeroCurve,125yr,5.55,5.55
18-09-2019,INRZeroCurve,125yr,5.6,5.6
17-09-2019,INRZeroCurve,125yr,5.6,5.6
16-09-2019,INRZeroCurve,125yr,5.6,5.6
13-09-2019,INRZeroCurve,125yr,5.6,5.6
12-09-2019,INRZeroCurve,125yr,5.61,5.61
11-09-2019,INRZeroCurve,125yr,5.65,5.65
09-09-2019,INRZeroCurve,125yr,5.66,5.66
06-09-2019,INRZeroCurve,125yr,5.66,5.66
05-09-2019,INRZeroCurve,125yr,5.62,5.62
04-09-2019,INRZeroCurve,125yr,5.68,5.68
03-09-2019,INRZeroCurve,125yr,5.68,5.68
30-08-2019,INRZeroCurve,125yr,5.7,5.7
29-08-2019,INRZeroCurve,125yr,5.7,5.7
28-08-2019,INRZeroCurve,125yr,5.71,5.71
27-08-2019,INRZeroCurve,125yr,5.63,5.63
26-08-2019,INRZeroCurve,125yr,5.65,5.65
23-08-2019,INRZeroCurve,125yr,5.68,5.68
22-08-2019,INRZeroCurve,125yr,5.67,5.67
21-08-2019,INRZeroCurve,125yr,5.72,5.72
20-08-2019,INRZeroCurve,125yr,5.72,5.72
19-08-2019,INRZeroCurve,125yr,5.73,5.73
16-08-2019,INRZeroCurve,125yr,5.72,5.72
14-08-2019,INRZeroCurve,125yr,5.74,5.74
13-08-2019,INRZeroCurve,125yr,5.68,5.68
09-08-2019,INRZeroCurve,125yr,5.66,5.66
08-08-2019,INRZeroCurve,125yr,5.65,5.65
07-08-2019,INRZeroCurve,125yr,5.78,5.78
06-08-2019,INRZeroCurve,125yr,5.76,5.76
05-08-2019,INRZeroCurve,125yr,5.8,5.8
02-08-2019,INRZeroCurve,125yr,5.81,5.81
01-08-2019,INRZeroCurve,125yr,5.89,5.89
31-07-2019,INRZeroCurve,125yr,5.93,5.93
30-07-2019,INRZeroCurve,125yr,5.94,5.94
29-07-2019,INRZeroCurve,125yr,5.91,5.91
26-07-2019,INRZeroCurve,125yr,5.95,5.95
25-07-2019,INRZeroCurve,125yr,5.97,5.97
24-07-2019,INRZeroCurve,125yr,5.96,5.96
23-07-2019,INRZeroCurve,125yr,5.93,5.93
22-07-2019,INRZeroCurve,125yr,5.91,5.91
19-07-2019,INRZeroCurve,125yr,5.89,5.89
18-07-2019,INRZeroCurve,125yr,5.95,5.95
17-07-2019,INRZeroCurve,125yr,5.97,5.97
16-07-2019,INRZeroCurve,125yr,5.98,5.98
15-07-2019,INRZeroCurve,125yr,5.97,5.97
12-07-2019,INRZeroCurve,125yr,6.02,6.02
11-07-2019,INRZeroCurve,125yr,6.07,6.07
10-07-2019,INRZeroCurve,125yr,6.05,6.05
09-07-2019,INRZeroCurve,125yr,6.05,6.05
08-07-2019,INRZeroCurve,125yr,6.01,6.01
05-07-2019,INRZeroCurve,125yr,6.04,6.04
04-07-2019,INRZeroCurve,125yr,6.1,6.1
03-07-2019,INRZeroCurve,125yr,6.12,6.12
02-07-2019,INRZeroCurve,125yr,6.11,6.11
01-07-2019,INRZeroCurve,125yr,6.12,6.12
28-06-2019,INRZeroCurve,125yr,6.13,6.13
27-06-2019,INRZeroCurve,125yr,6.14,6.14
26-06-2019,INRZeroCurve,125yr,6.15,6.15
25-06-2019,INRZeroCurve,125yr,6.08,6.08
24-06-2019,INRZeroCurve,125yr,6.08,6.08
21-06-2019,INRZeroCurve,125yr,6.08,6.08
20-06-2019,INRZeroCurve,125yr,6.05,6.05
19-06-2019,INRZeroCurve,125yr,6.11,6.11
18-06-2019,INRZeroCurve,125yr,6.08,6.08
17-06-2019,INRZeroCurve,125yr,6.09,6.09
14-06-2019,INRZeroCurve,125yr,6.13,6.13
13-06-2019,INRZeroCurve,125yr,6.12,6.12
12-06-2019,INRZeroCurve,125yr,6.11,6.11
11-06-2019,INRZeroCurve,125yr,6.04,6.04
10-06-2019,INRZeroCurve,125yr,6.04,6.04
07-06-2019,INRZeroCurve,125yr,6.05,6.05
06-06-2019,INRZeroCurve,125yr,6.04,6.04
04-06-2019,INRZeroCurve,125yr,6.16,6.16
03-06-2019,INRZeroCurve,125yr,6.13,6.13
31-05-2019,INRZeroCurve,125yr,6.22,6.22
30-05-2019,INRZeroCurve,125yr,6.3,6.3
29-05-2019,INRZeroCurve,125yr,6.29,6.29
28-05-2019,INRZeroCurve,125yr,6.3,6.3
27-05-2019,INRZeroCurve,125yr,6.3,6.3
24-05-2019,INRZeroCurve,125yr,6.37,6.37
23-05-2019,INRZeroCurve,125yr,6.37,6.37
22-05-2019,INRZeroCurve,125yr,6.41,6.41
21-05-2019,INRZeroCurve,125yr,6.41,6.41
20-05-2019,INRZeroCurve,125yr,6.35,6.35
17-05-2019,INRZeroCurve,125yr,6.43,6.43
16-05-2019,INRZeroCurve,125yr,6.4,6.4
15-05-2019,INRZeroCurve,125yr,6.43,6.43
14-05-2019,INRZeroCurve,125yr,6.45,6.45
13-05-2019,INRZeroCurve,125yr,6.49,6.49
10-05-2019,INRZeroCurve,125yr,6.53,6.53
09-05-2019,INRZeroCurve,125yr,6.52,6.52
08-05-2019,INRZeroCurve,125yr,6.53,6.53
07-05-2019,INRZeroCurve,125yr,6.47,6.47
06-05-2019,INRZeroCurve,125yr,6.46,6.46
03-05-2019,INRZeroCurve,125yr,6.5,6.5
02-05-2019,INRZeroCurve,125yr,6.48,6.48
30-04-2019,INRZeroCurve,125yr,6.5,6.5
26-04-2019,INRZeroCurve,125yr,6.46,6.46
25-04-2019,INRZeroCurve,125yr,6.5,6.5
24-04-2019,INRZeroCurve,125yr,6.5,6.5
23-04-2019,INRZeroCurve,125yr,6.44,6.44
22-04-2019,INRZeroCurve,125yr,6.43,6.43
18-04-2019,INRZeroCurve,125yr,6.44,6.44
16-04-2019,INRZeroCurve,125yr,6.41,6.41
15-04-2019,INRZeroCurve,125yr,6.41,6.41
12-04-2019,INRZeroCurve,125yr,6.34,6.34
11-04-2019,INRZeroCurve,125yr,6.38,6.38
10-04-2019,INRZeroCurve,125yr,6.36,6.36
09-04-2019,INRZeroCurve,125yr,6.31,6.31
08-04-2019,INRZeroCurve,125yr,6.3,6.3
05-04-2019,INRZeroCurve,125yr,6.3,6.3
04-04-2019,INRZeroCurve,125yr,6.29,6.29
03-04-2019,INRZeroCurve,125yr,6.3,6.3
02-04-2019,INRZeroCurve,125yr,6.31,6.31
01-04-2019,INRZeroCurve,125yr,6.31,6.31
28-03-2019,INRZeroCurve,125yr,6.37,6.37
27-03-2019,INRZeroCurve,125yr,6.38,6.38
26-03-2019,INRZeroCurve,125yr,6.37,6.37
25-03-2019,INRZeroCurve,125yr,6.37,6.37
22-03-2019,INRZeroCurve,125yr,6.39,6.39
20-03-2019,INRZeroCurve,125yr,6.41,6.41
19-03-2019,INRZeroCurve,125yr,6.42,6.42
18-03-2019,INRZeroCurve,125yr,6.41,6.41
15-03-2019,INRZeroCurve,125yr,6.4,6.4
14-03-2019,INRZeroCurve,125yr,6.42,6.42
13-03-2019,INRZeroCurve,125yr,6.48,6.48
12-03-2019,INRZeroCurve,125yr,6.47,6.47
11-03-2019,INRZeroCurve,125yr,6.5,6.5
08-03-2019,INRZeroCurve,125yr,6.47,6.47
07-03-2019,INRZeroCurve,125yr,6.48,6.48
06-03-2019,INRZeroCurve,125yr,6.51,6.51
05-03-2019,INRZeroCurve,125yr,6.49,6.49
01-03-2019,INRZeroCurve,125yr,6.5,6.5
28-02-2019,INRZeroCurve,125yr,6.51,6.51
27-02-2019,INRZeroCurve,125yr,6.52,6.52
26-02-2019,INRZeroCurve,125yr,6.5,6.5
25-02-2019,INRZeroCurve,125yr,6.53,6.53
22-02-2019,INRZeroCurve,125yr,6.61,6.61
21-02-2019,INRZeroCurve,125yr,6.48,6.48
20-02-2019,INRZeroCurve,125yr,6.5,6.5
19-02-2019,INRZeroCurve,125yr,6.5,6.5
18-02-2019,INRZeroCurve,125yr,6.5,6.5
15-02-2019,INRZeroCurve,125yr,6.46,6.46
14-02-2019,INRZeroCurve,125yr,6.48,6.48
12-02-2019,INRZeroCurve,125yr,6.6,6.6
11-02-2019,INRZeroCurve,125yr,6.58,6.58
08-02-2019,INRZeroCurve,125yr,6.55,6.55
07-02-2019,INRZeroCurve,125yr,6.6,6.6
06-02-2019,INRZeroCurve,125yr,6.77,6.77
05-02-2019,INRZeroCurve,125yr,6.75,6.75
04-02-2019,INRZeroCurve,125yr,6.75,6.75
01-02-2019,INRZeroCurve,125yr,6.8,6.8
31-01-2019,INRZeroCurve,125yr,6.73,6.73
30-01-2019,INRZeroCurve,125yr,6.77,6.77
29-01-2019,INRZeroCurve,125yr,6.75,6.75
28-01-2019,INRZeroCurve,125yr,6.76,6.76
25-01-2019,INRZeroCurve,125yr,6.76,6.76
24-01-2019,INRZeroCurve,125yr,6.77,6.77
23-01-2019,INRZeroCurve,125yr,6.81,6.81
22-01-2019,INRZeroCurve,125yr,6.8,6.8
21-01-2019,INRZeroCurve,125yr,6.8,6.8
18-01-2019,INRZeroCurve,125yr,6.8,6.8
17-01-2019,INRZeroCurve,125yr,6.8,6.8
16-01-2019,INRZeroCurve,125yr,6.84,6.84
15-01-2019,INRZeroCurve,125yr,6.83,6.83
14-01-2019,INRZeroCurve,125yr,6.84,6.84
11-01-2019,INRZeroCurve,125yr,6.87,6.87
10-01-2019,INRZeroCurve,125yr,6.85,6.85
09-01-2019,INRZeroCurve,125yr,6.87,6.87
08-01-2019,INRZeroCurve,125yr,6.85,6.85
07-01-2019,INRZeroCurve,125yr,6.87,6.87
04-01-2019,INRZeroCurve,125yr,6.86,6.86
03-01-2019,INRZeroCurve,125yr,6.88,6.88
02-01-2019,INRZeroCurve,125yr,6.9,6.9
01-01-2019,INRZeroCurve,125yr,6.93,6.93
31-12-2018,INRZeroCurve,125yr,6.92,6.92
28-12-2018,INRZeroCurve,125yr,6.93,6.93
27-12-2018,INRZeroCurve,125yr,6.92,6.92
26-12-2018,INRZeroCurve,125yr,6.91,6.91
24-12-2018,INRZeroCurve,125yr,6.96,6.96
21-12-2018,INRZeroCurve,125yr,6.95,6.95
20-12-2018,INRZeroCurve,125yr,6.95,6.95
19-12-2018,INRZeroCurve,125yr,6.95,6.95
18-12-2018,INRZeroCurve,125yr,6.88 ,6.88 
15-12-2018,INRZeroCurve,125yr,6.98 ,6.98 
14-12-2018,INRZeroCurve,125yr,6.89 ,6.89 
12-12-2018,INRZeroCurve,125yr,6.83 ,6.83 
11-12-2018,INRZeroCurve,125yr,6.96 ,6.96 
08-12-2018,INRZeroCurve,125yr,6.66 ,6.66 
07-12-2018,INRZeroCurve,125yr,6.96 ,6.96 
06-12-2018,INRZeroCurve,125yr,6.77 ,6.77 
05-12-2018,INRZeroCurve,125yr,6.80 ,6.80 
04-12-2018,INRZeroCurve,125yr,6.93 ,6.93 
31-12-2019,INRZeroCurve,150yr,6.11,6.11
30-12-2019,INRZeroCurve,150yr,6.11,6.11
27-12-2019,INRZeroCurve,150yr,6.11,6.11
26-12-2019,INRZeroCurve,150yr,6.11,6.11
24-12-2019,INRZeroCurve,150yr,6.11,6.11
23-12-2019,INRZeroCurve,150yr,6.11,6.11
20-12-2019,INRZeroCurve,150yr,6.11,6.11
19-12-2019,INRZeroCurve,150yr,6.11,6.11
18-12-2019,INRZeroCurve,150yr,6.11,6.11
17-12-2019,INRZeroCurve,150yr,6.11,6.11
16-12-2019,INRZeroCurve,150yr,6.11,6.11
13-12-2019,INRZeroCurve,150yr,6.11,6.11
12-12-2019,INRZeroCurve,150yr,6.11,6.11
11-12-2019,INRZeroCurve,150yr,6.11,6.11
10-12-2019,INRZeroCurve,150yr,6.11,6.11
09-12-2019,INRZeroCurve,150yr,6.11,6.11
06-12-2019,INRZeroCurve,150yr,6.11,6.11
05-12-2019,INRZeroCurve,150yr,6.11,6.11
04-12-2019,INRZeroCurve,150yr,6.11,6.11
03-12-2019,INRZeroCurve,150yr,6.11,6.11
02-12-2019,INRZeroCurve,150yr,6.11,6.11
29-11-2019,INRZeroCurve,150yr,6.11,6.11
28-11-2019,INRZeroCurve,150yr,6.11,6.11
27-11-2019,INRZeroCurve,150yr,6.11,6.11
26-11-2019,INRZeroCurve,150yr,6.11,6.11
25-11-2019,INRZeroCurve,150yr,6.11,6.11
22-11-2019,INRZeroCurve,150yr,6.11,6.11
21-11-2019,INRZeroCurve,150yr,6.11,6.11
20-11-2019,INRZeroCurve,150yr,6.11,6.11
19-11-2019,INRZeroCurve,150yr,6.11,6.11
18-11-2019,INRZeroCurve,150yr,6.11,6.11
15-11-2019,INRZeroCurve,150yr,6.11,6.11
14-11-2019,INRZeroCurve,150yr,6.11,6.11
13-11-2019,INRZeroCurve,150yr,6.11,6.11
11-11-2019,INRZeroCurve,150yr,6.11,6.11
08-11-2019,INRZeroCurve,150yr,6.11,6.11
07-11-2019,INRZeroCurve,150yr,6.11,6.11
06-11-2019,INRZeroCurve,150yr,6.11,6.11
05-11-2019,INRZeroCurve,150yr,6.11,6.11
04-11-2019,INRZeroCurve,150yr,6.11,6.11
01-11-2019,INRZeroCurve,150yr,6.11,6.11
31-10-2019,INRZeroCurve,150yr,6.11,6.11
30-10-2019,INRZeroCurve,150yr,6.11,6.11
29-10-2019,INRZeroCurve,150yr,6.11,6.11
28-10-2019,INRZeroCurve,150yr,6.11,6.11
25-10-2019,INRZeroCurve,150yr,6.11,6.11
24-10-2019,INRZeroCurve,150yr,6.11,6.11
23-10-2019,INRZeroCurve,150yr,6.11,6.11
22-10-2019,INRZeroCurve,150yr,6.11,6.11
18-10-2019,INRZeroCurve,150yr,6.11,6.11
17-10-2019,INRZeroCurve,150yr,6.11,6.11
16-10-2019,INRZeroCurve,150yr,6.11,6.11
15-10-2019,INRZeroCurve,150yr,6.11,6.11
14-10-2019,INRZeroCurve,150yr,6.11,6.11
11-10-2019,INRZeroCurve,150yr,6.11,6.11
10-10-2019,INRZeroCurve,150yr,6.11,6.11
09-10-2019,INRZeroCurve,150yr,6.11,6.11
07-10-2019,INRZeroCurve,150yr,6.11,6.11
04-10-2019,INRZeroCurve,150yr,6.11,6.11
03-10-2019,INRZeroCurve,150yr,6.11,6.11
01-10-2019,INRZeroCurve,150yr,6.11,6.11
30-09-2019,INRZeroCurve,150yr,6.11,6.11
27-09-2019,INRZeroCurve,150yr,6.11,6.11
26-09-2019,INRZeroCurve,150yr,6.11,6.11
25-09-2019,INRZeroCurve,150yr,6.11,6.11
24-09-2019,INRZeroCurve,150yr,6.11,6.11
23-09-2019,INRZeroCurve,150yr,6.11,6.11
20-09-2019,INRZeroCurve,150yr,6.11,6.11
19-09-2019,INRZeroCurve,150yr,6.11,6.11
18-09-2019,INRZeroCurve,150yr,6.11,6.11
17-09-2019,INRZeroCurve,150yr,6.11,6.11
16-09-2019,INRZeroCurve,150yr,6.11,6.11
13-09-2019,INRZeroCurve,150yr,6.11,6.11
12-09-2019,INRZeroCurve,150yr,6.11,6.11
11-09-2019,INRZeroCurve,150yr,6.11,6.11
09-09-2019,INRZeroCurve,150yr,6.11,6.11
06-09-2019,INRZeroCurve,150yr,6.11,6.11
05-09-2019,INRZeroCurve,150yr,6.11,6.11
04-09-2019,INRZeroCurve,150yr,6.11,6.11
03-09-2019,INRZeroCurve,150yr,6.11,6.11
30-08-2019,INRZeroCurve,150yr,6.11,6.11
29-08-2019,INRZeroCurve,150yr,6.11,6.11
28-08-2019,INRZeroCurve,150yr,6.11,6.11
27-08-2019,INRZeroCurve,150yr,6.11,6.11
26-08-2019,INRZeroCurve,150yr,6.11,6.11
23-08-2019,INRZeroCurve,150yr,6.11,6.11
22-08-2019,INRZeroCurve,150yr,6.11,6.11
21-08-2019,INRZeroCurve,150yr,6.11,6.11
20-08-2019,INRZeroCurve,150yr,6.11,6.11
19-08-2019,INRZeroCurve,150yr,6.11,6.11
16-08-2019,INRZeroCurve,150yr,6.11,6.11
14-08-2019,INRZeroCurve,150yr,6.11,6.11
13-08-2019,INRZeroCurve,150yr,6.11,6.11
09-08-2019,INRZeroCurve,150yr,6.11,6.11
08-08-2019,INRZeroCurve,150yr,6.11,6.11
07-08-2019,INRZeroCurve,150yr,6.11,6.11
06-08-2019,INRZeroCurve,150yr,6.11,6.11
05-08-2019,INRZeroCurve,150yr,6.11,6.11
02-08-2019,INRZeroCurve,150yr,6.11,6.11
01-08-2019,INRZeroCurve,150yr,6.11,6.11
31-07-2019,INRZeroCurve,150yr,6.11,6.11
30-07-2019,INRZeroCurve,150yr,6.11,6.11
29-07-2019,INRZeroCurve,150yr,6.11,6.11
26-07-2019,INRZeroCurve,150yr,6.11,6.11
25-07-2019,INRZeroCurve,150yr,6.11,6.11
24-07-2019,INRZeroCurve,150yr,6.11,6.11
23-07-2019,INRZeroCurve,150yr,6.11,6.11
22-07-2019,INRZeroCurve,150yr,6.11,6.11
19-07-2019,INRZeroCurve,150yr,6.11,6.11
18-07-2019,INRZeroCurve,150yr,6.11,6.11
17-07-2019,INRZeroCurve,150yr,6.11,6.11
16-07-2019,INRZeroCurve,150yr,6.11,6.11
15-07-2019,INRZeroCurve,150yr,6.11,6.11
12-07-2019,INRZeroCurve,150yr,6.11,6.11
11-07-2019,INRZeroCurve,150yr,6.11,6.11
10-07-2019,INRZeroCurve,150yr,6.11,6.11
09-07-2019,INRZeroCurve,150yr,6.11,6.11
08-07-2019,INRZeroCurve,150yr,6.11,6.11
05-07-2019,INRZeroCurve,150yr,6.11,6.11
04-07-2019,INRZeroCurve,150yr,6.11,6.11
03-07-2019,INRZeroCurve,150yr,6.11,6.11
02-07-2019,INRZeroCurve,150yr,6.11,6.11
01-07-2019,INRZeroCurve,150yr,6.11,6.11
28-06-2019,INRZeroCurve,150yr,6.11,6.11
27-06-2019,INRZeroCurve,150yr,6.11,6.11
26-06-2019,INRZeroCurve,150yr,6.11,6.11
25-06-2019,INRZeroCurve,150yr,6.11,6.11
24-06-2019,INRZeroCurve,150yr,6.11,6.11
21-06-2019,INRZeroCurve,150yr,6.11,6.11
20-06-2019,INRZeroCurve,150yr,6.11,6.11
19-06-2019,INRZeroCurve,150yr,6.11,6.11
18-06-2019,INRZeroCurve,150yr,6.11,6.11
17-06-2019,INRZeroCurve,150yr,6.11,6.11
14-06-2019,INRZeroCurve,150yr,6.11,6.11
13-06-2019,INRZeroCurve,150yr,6.11,6.11
12-06-2019,INRZeroCurve,150yr,6.11,6.11
11-06-2019,INRZeroCurve,150yr,6.04,6.04
10-06-2019,INRZeroCurve,150yr,6.04,6.04
07-06-2019,INRZeroCurve,150yr,6.05,6.05
06-06-2019,INRZeroCurve,150yr,6.04,6.04
04-06-2019,INRZeroCurve,150yr,6.16,6.16
03-06-2019,INRZeroCurve,150yr,6.13,6.13
31-05-2019,INRZeroCurve,150yr,6.22,6.22
30-05-2019,INRZeroCurve,150yr,6.3,6.3
29-05-2019,INRZeroCurve,150yr,6.29,6.29
28-05-2019,INRZeroCurve,150yr,6.3,6.3
27-05-2019,INRZeroCurve,150yr,6.3,6.3
24-05-2019,INRZeroCurve,150yr,6.37,6.37
23-05-2019,INRZeroCurve,150yr,6.37,6.37
22-05-2019,INRZeroCurve,150yr,6.41,6.41
21-05-2019,INRZeroCurve,150yr,6.41,6.41
20-05-2019,INRZeroCurve,150yr,6.35,6.35
17-05-2019,INRZeroCurve,150yr,6.43,6.43
16-05-2019,INRZeroCurve,150yr,6.4,6.4
15-05-2019,INRZeroCurve,150yr,6.43,6.43
14-05-2019,INRZeroCurve,150yr,6.45,6.45
13-05-2019,INRZeroCurve,150yr,6.49,6.49
10-05-2019,INRZeroCurve,150yr,6.53,6.53
09-05-2019,INRZeroCurve,150yr,6.52,6.52
08-05-2019,INRZeroCurve,150yr,6.53,6.53
07-05-2019,INRZeroCurve,150yr,6.47,6.47
06-05-2019,INRZeroCurve,150yr,6.46,6.46
03-05-2019,INRZeroCurve,150yr,6.5,6.5
02-05-2019,INRZeroCurve,150yr,6.48,6.48
30-04-2019,INRZeroCurve,150yr,6.5,6.5
26-04-2019,INRZeroCurve,150yr,6.46,6.46
25-04-2019,INRZeroCurve,150yr,6.5,6.5
24-04-2019,INRZeroCurve,150yr,6.5,6.5
23-04-2019,INRZeroCurve,150yr,6.44,6.44
22-04-2019,INRZeroCurve,150yr,6.43,6.43
18-04-2019,INRZeroCurve,150yr,6.44,6.44
16-04-2019,INRZeroCurve,150yr,6.41,6.41
15-04-2019,INRZeroCurve,150yr,6.41,6.41
12-04-2019,INRZeroCurve,150yr,6.34,6.34
11-04-2019,INRZeroCurve,150yr,6.38,6.38
10-04-2019,INRZeroCurve,150yr,6.36,6.36
09-04-2019,INRZeroCurve,150yr,6.31,6.31
08-04-2019,INRZeroCurve,150yr,6.3,6.3
05-04-2019,INRZeroCurve,150yr,6.3,6.3
04-04-2019,INRZeroCurve,150yr,6.29,6.29
03-04-2019,INRZeroCurve,150yr,6.3,6.3
02-04-2019,INRZeroCurve,150yr,6.31,6.31
01-04-2019,INRZeroCurve,150yr,6.31,6.31
28-03-2019,INRZeroCurve,150yr,6.37,6.37
27-03-2019,INRZeroCurve,150yr,6.38,6.38
26-03-2019,INRZeroCurve,150yr,6.37,6.37
25-03-2019,INRZeroCurve,150yr,6.37,6.37
22-03-2019,INRZeroCurve,150yr,6.39,6.39
20-03-2019,INRZeroCurve,150yr,6.41,6.41
19-03-2019,INRZeroCurve,150yr,6.42,6.42
18-03-2019,INRZeroCurve,150yr,6.41,6.41
15-03-2019,INRZeroCurve,150yr,6.4,6.4
14-03-2019,INRZeroCurve,150yr,6.42,6.42
13-03-2019,INRZeroCurve,150yr,6.48,6.48
12-03-2019,INRZeroCurve,150yr,6.47,6.47
11-03-2019,INRZeroCurve,150yr,6.5,6.5
08-03-2019,INRZeroCurve,150yr,6.47,6.47
07-03-2019,INRZeroCurve,150yr,6.48,6.48
06-03-2019,INRZeroCurve,150yr,6.51,6.51
05-03-2019,INRZeroCurve,150yr,6.49,6.49
01-03-2019,INRZeroCurve,150yr,6.5,6.5
28-02-2019,INRZeroCurve,150yr,6.51,6.51
27-02-2019,INRZeroCurve,150yr,6.52,6.52
26-02-2019,INRZeroCurve,150yr,6.5,6.5
25-02-2019,INRZeroCurve,150yr,6.53,6.53
22-02-2019,INRZeroCurve,150yr,6.61,6.61
21-02-2019,INRZeroCurve,150yr,6.48,6.48
20-02-2019,INRZeroCurve,150yr,6.5,6.5
19-02-2019,INRZeroCurve,150yr,6.5,6.5
18-02-2019,INRZeroCurve,150yr,6.5,6.5
15-02-2019,INRZeroCurve,150yr,6.46,6.46
